数据由预测者网(www.yucezhe.com)整理，任何问题请联系官方微信:yucezhekefu，或者官方QQ:730809289
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600002,sh600002,1999-06-21,5.76,5.88,5.68,5.82,5.78,14726012,84885529.0
sh600002,sh600002,1999-06-22,5.82,5.85,5.61,5.78,5.82,12245257,70271711.0
sh600002,sh600002,1999-06-23,5.79,5.95,5.65,5.86,5.78,18632948,108529663.0
sh600002,sh600002,1999-06-24,5.88,5.98,5.76,5.89,5.86,19044903,111647402.0
sh600002,sh600002,1999-06-25,5.95,6.4,5.86,5.86,5.89,39617983,244459529.0
sh600002,sh600002,1999-06-28,5.95,6.26,5.93,6.25,5.86,25131879,153791395.0
sh600002,sh600002,1999-06-29,6.32,6.8,6.18,6.77,6.25,42629513,278563561.0
sh600002,sh600002,1999-06-30,6.8,6.85,6.18,6.33,6.77,25226956,163677088.0
sh600002,sh600002,1999-07-01,6.3,6.32,5.7,5.76,6.33,21342354,126902049.0
sh600002,sh600002,1999-07-02,5.81,5.99,5.61,5.89,5.76,14753030,86305863.0
sh600002,sh600002,1999-07-05,5.92,6.18,5.82,5.86,5.89,10358597,61944086.0
sh600002,sh600002,1999-07-06,5.85,6.02,5.65,5.71,5.86,7643228,44456412.0
sh600002,sh600002,1999-07-07,5.7,5.85,5.5,5.75,5.71,7137091,40597741.0
sh600002,sh600002,1999-07-08,5.8,5.94,5.7,5.79,5.75,6850386,40185304.0
sh600002,sh600002,1999-07-09,5.8,5.94,5.75,5.82,5.79,4452057,25985684.0
sh600002,sh600002,1999-07-12,5.89,5.9,5.67,5.76,5.82,5239218,30121671.0
sh600002,sh600002,1999-07-13,5.7,5.7,5.54,5.59,5.76,4663546,26163737.0
sh600002,sh600002,1999-07-14,5.6,5.73,5.56,5.68,5.59,3509292,19814507.0
sh600002,sh600002,1999-07-15,5.7,5.72,5.56,5.6,5.68,3839906,21511511.0
sh600002,sh600002,1999-07-16,5.6,5.8,5.57,5.69,5.6,6095400,34623562.0
sh600002,sh600002,1999-07-19,5.65,5.79,5.58,5.64,5.69,3732581,21234794.0
sh600002,sh600002,1999-07-20,5.64,5.95,5.58,5.94,5.64,8172470,47237666.0
sh600002,sh600002,1999-07-21,5.96,6.04,5.8,5.94,5.94,11370309,67342331.0
sh600002,sh600002,1999-07-22,5.93,5.94,5.64,5.67,5.94,4835471,27957194.0
sh600002,sh600002,1999-07-23,5.65,5.8,5.65,5.72,5.67,2815563,16090456.0
sh600002,sh600002,1999-07-26,5.72,5.85,5.7,5.72,5.72,2960270,17008870.0
sh600002,sh600002,1999-07-27,5.75,5.76,5.63,5.67,5.72,2128025,12055474.0
sh600002,sh600002,1999-07-28,5.66,5.72,5.6,5.64,5.67,2539385,14356940.0
sh600002,sh600002,1999-07-29,5.81,5.95,5.64,5.69,5.64,2395639,13672366.0
sh600002,sh600002,1999-07-30,5.7,5.76,5.6,5.65,5.69,1805465,10187978.0
sh600002,sh600002,1999-08-02,5.65,5.72,5.59,5.67,5.65,2753723,15534769.0
sh600002,sh600002,1999-08-03,5.7,5.83,5.66,5.73,5.67,2945183,16951781.0
sh600002,sh600002,1999-08-04,5.71,5.95,5.7,5.89,5.73,8427119,49454371.0
sh600002,sh600002,1999-08-05,5.9,5.96,5.81,5.9,5.89,6618811,39056349.0
sh600002,sh600002,1999-08-06,5.9,6.29,5.75,6.19,5.9,18352141,110958026.0
sh600002,sh600002,1999-08-09,6.25,6.39,6.15,6.16,6.19,20816696,130432863.0
sh600002,sh600002,1999-08-10,6.1,6.1,5.83,5.9,6.16,8842255,52656891.0
sh600002,sh600002,1999-08-11,5.88,5.94,5.78,5.82,5.9,3710170,21728181.0
sh600002,sh600002,1999-08-12,5.83,5.94,5.78,5.82,5.82,3176616,18564066.0
sh600002,sh600002,1999-08-13,5.9,5.98,5.82,5.88,5.82,4118022,24318441.0
sh600002,sh600002,1999-08-16,5.5,5.74,5.35,5.66,5.88,9538615,53502995.0
sh600002,sh600002,1999-08-17,5.63,5.71,5.6,5.62,5.66,6118290,34501101.0
sh600002,sh600002,1999-08-18,5.63,5.66,5.5,5.53,5.62,4104760,22668042.0
sh600002,sh600002,1999-08-19,5.54,5.7,5.53,5.66,5.53,5344013,29924632.0
sh600002,sh600002,1999-08-20,5.7,5.79,5.65,5.67,5.66,4661482,26659259.0
sh600002,sh600002,1999-08-23,5.66,5.69,5.53,5.6,5.67,4345940,24193806.0
sh600002,sh600002,1999-08-24,5.6,5.65,5.5,5.57,5.6,4818357,26773680.0
sh600002,sh600002,1999-08-25,5.57,5.58,5.46,5.49,5.57,4373391,24094110.0
sh600002,sh600002,1999-08-26,5.48,5.59,5.46,5.52,5.49,2331049,12846455.0
sh600002,sh600002,1999-08-27,5.53,5.55,5.48,5.48,5.52,2652100,14612176.0
sh600002,sh600002,1999-08-30,5.46,5.48,5.33,5.34,5.48,4541280,24408888.0
sh600002,sh600002,1999-08-31,5.35,5.41,5.34,5.38,5.34,2228657,11951190.0
sh600002,sh600002,1999-09-01,5.38,5.41,5.27,5.29,5.38,2477945,13236773.0
sh600002,sh600002,1999-09-02,5.28,5.35,5.2,5.32,5.29,2779937,14569805.0
sh600002,sh600002,1999-09-03,5.32,5.34,5.16,5.2,5.32,2794000,14582895.0
sh600002,sh600002,1999-09-06,5.18,5.18,5.06,5.09,5.2,2422923,12367217.0
sh600002,sh600002,1999-09-07,5.1,5.19,5.09,5.11,5.09,1677900,8589172.0
sh600002,sh600002,1999-09-08,5.11,5.2,5.11,5.15,5.11,1828892,9439863.0
sh600002,sh600002,1999-09-09,5.25,5.6,5.22,5.58,5.15,4865606,26444476.0
sh600002,sh600002,1999-09-10,5.65,5.69,5.48,5.5,5.58,5392433,30167933.0
sh600002,sh600002,1999-09-13,5.49,5.58,5.47,5.5,5.5,2466265,13577382.0
sh600002,sh600002,1999-09-14,5.5,5.56,5.38,5.4,5.5,2692450,14750518.0
sh600002,sh600002,1999-09-15,5.45,5.46,5.39,5.41,5.4,2049300,11097474.0
sh600002,sh600002,1999-09-16,5.41,5.51,5.38,5.39,5.41,2026200,10989897.0
sh600002,sh600002,1999-09-17,5.45,5.5,5.4,5.47,5.39,1031455,5616687.0
sh600002,sh600002,1999-09-20,5.49,5.5,5.32,5.36,5.47,1156100,6247214.0
sh600002,sh600002,1999-09-21,5.32,5.34,5.3,5.34,5.36,769827,4093755.0
sh600002,sh600002,1999-09-22,5.34,5.35,5.26,5.27,5.34,979200,5193172.0
sh600002,sh600002,1999-09-23,5.27,5.3,5.2,5.22,5.27,1274494,6696892.0
sh600002,sh600002,1999-09-24,5.25,5.37,5.25,5.3,5.22,775762,4105358.0
sh600002,sh600002,1999-09-27,5.35,5.36,5.23,5.29,5.3,1059900,5607106.0
sh600002,sh600002,1999-09-28,5.3,5.35,5.19,5.25,5.29,1534200,8030291.0
sh600002,sh600002,1999-09-29,5.27,5.3,5.22,5.23,5.25,783845,4117998.0
sh600002,sh600002,1999-09-30,5.25,5.27,5.2,5.2,5.23,1045805,5459811.0
sh600002,sh600002,1999-10-08,5.2,5.26,5.16,5.22,5.2,1208400,6302075.0
sh600002,sh600002,1999-10-11,5.2,5.23,5.15,5.16,5.22,791000,4093950.0
sh600002,sh600002,1999-10-12,5.16,5.21,5.16,5.19,5.16,592400,3070804.0
sh600002,sh600002,1999-10-13,5.2,5.23,5.08,5.09,5.19,731200,3757160.0
sh600002,sh600002,1999-10-14,5.09,5.2,5.06,5.1,5.09,672518,3435580.0
sh600002,sh600002,1999-10-15,5.15,5.26,5.13,5.23,5.1,914176,4752499.0
sh600002,sh600002,1999-10-18,5.23,5.25,5.08,5.09,5.23,785700,4027864.0
sh600002,sh600002,1999-10-19,5.08,5.09,4.97,4.98,5.09,1639800,8222482.0
sh600002,sh600002,1999-10-20,4.98,5.04,4.95,4.99,4.98,854694,4260468.0
sh600002,sh600002,1999-10-21,5.0,5.06,4.88,4.9,4.99,950500,4693062.0
sh600002,sh600002,1999-10-22,4.9,5.06,4.9,4.99,4.9,1072316,5330157.0
sh600002,sh600002,1999-10-25,5.0,5.01,4.9,4.9,4.99,677864,3338006.0
sh600002,sh600002,1999-10-26,4.9,4.96,4.89,4.9,4.9,653500,3217916.0
sh600002,sh600002,1999-10-27,5.1,5.33,5.01,5.19,4.9,5065129,26411140.0
sh600002,sh600002,1999-10-28,5.2,5.22,5.05,5.08,5.19,1941212,9915156.0
sh600002,sh600002,1999-10-29,5.08,5.1,5.01,5.03,5.08,1296880,6536133.0
sh600002,sh600002,1999-11-01,5.03,5.03,4.98,5.0,5.03,768310,3838405.0
sh600002,sh600002,1999-11-02,5.0,5.06,4.94,4.98,5.0,852900,4245186.0
sh600002,sh600002,1999-11-03,4.98,5.03,4.93,4.95,4.98,536500,2657549.0
sh600002,sh600002,1999-11-04,4.95,4.95,4.9,4.93,4.95,613899,3020011.0
sh600002,sh600002,1999-11-05,4.9,4.98,4.9,4.92,4.93,531200,2619028.0
sh600002,sh600002,1999-11-08,4.92,4.98,4.9,4.92,4.92,508600,2508969.0
sh600002,sh600002,1999-11-09,4.95,5.1,4.94,4.95,4.92,665302,3336948.0
sh600002,sh600002,1999-11-10,4.96,4.96,4.89,4.92,4.95,1197820,5875602.0
sh600002,sh600002,1999-11-11,4.92,4.99,4.88,4.89,4.92,603393,2961259.0
sh600002,sh600002,1999-11-12,4.91,4.98,4.89,4.92,4.89,538190,2641024.0
sh600002,sh600002,1999-11-15,4.95,4.96,4.88,4.89,4.92,589160,2883054.0
sh600002,sh600002,1999-11-16,4.91,4.96,4.79,4.79,4.89,966341,4686924.0
sh600002,sh600002,1999-11-17,4.74,4.85,4.69,4.83,4.79,1106328,5252716.0
sh600002,sh600002,1999-11-18,4.83,4.9,4.72,4.87,4.83,1159622,5611104.0
sh600002,sh600002,1999-11-19,4.89,4.92,4.78,4.79,4.87,762000,3685338.0
sh600002,sh600002,1999-11-22,4.78,4.78,4.7,4.72,4.79,1221769,5758896.0
sh600002,sh600002,1999-11-23,4.72,4.73,4.66,4.7,4.72,1023600,4805708.0
sh600002,sh600002,1999-11-24,4.7,4.71,4.6,4.63,4.7,1152400,5349330.0
sh600002,sh600002,1999-11-25,4.63,4.67,4.59,4.64,4.63,584669,2706357.0
sh600002,sh600002,1999-11-26,4.65,4.7,4.65,4.65,4.64,343097,1600741.0
sh600002,sh600002,1999-11-29,4.64,4.64,4.59,4.6,4.65,575500,2648868.0
sh600002,sh600002,1999-11-30,4.6,4.61,4.55,4.55,4.6,616800,2826777.0
sh600002,sh600002,1999-12-01,4.55,4.6,4.55,4.59,4.55,550850,2520016.0
sh600002,sh600002,1999-12-02,4.58,4.6,4.5,4.51,4.59,742300,3375493.0
sh600002,sh600002,1999-12-03,4.5,4.53,4.49,4.5,4.51,805568,3627320.0
sh600002,sh600002,1999-12-06,4.51,4.59,4.5,4.55,4.5,754005,3422385.0
sh600002,sh600002,1999-12-07,4.56,4.58,4.53,4.55,4.55,393345,1790358.0
sh600002,sh600002,1999-12-08,4.55,4.56,4.5,4.5,4.55,488700,2210710.0
sh600002,sh600002,1999-12-09,4.51,4.53,4.5,4.52,4.5,538812,2429817.0
sh600002,sh600002,1999-12-10,4.5,4.54,4.48,4.51,4.52,580807,2616489.0
sh600002,sh600002,1999-12-13,4.55,4.6,4.5,4.53,4.51,566458,2574205.0
sh600002,sh600002,1999-12-14,4.55,4.67,4.53,4.65,4.53,1808309,8306514.0
sh600002,sh600002,1999-12-15,4.65,4.7,4.58,4.64,4.65,1364698,6355906.0
sh600002,sh600002,1999-12-16,4.65,4.65,4.45,4.51,4.64,1443645,6551640.0
sh600002,sh600002,1999-12-17,4.51,4.56,4.46,4.49,4.51,778550,3495678.0
sh600002,sh600002,1999-12-21,4.48,4.48,4.39,4.4,4.49,820028,3614611.0
sh600002,sh600002,1999-12-22,4.4,4.43,4.33,4.35,4.4,742595,3241420.0
sh600002,sh600002,1999-12-23,4.35,4.4,4.33,4.4,4.35,795913,3460389.0
sh600002,sh600002,1999-12-24,4.4,4.4,4.36,4.37,4.4,475200,2083477.0
sh600002,sh600002,1999-12-27,4.35,4.45,4.35,4.36,4.37,462673,2029643.0
sh600002,sh600002,1999-12-28,4.36,4.5,4.36,4.41,4.36,649980,2874481.0
sh600002,sh600002,1999-12-29,4.5,4.5,4.3,4.38,4.41,1361910,5929340.0
sh600002,sh600002,1999-12-30,4.38,4.4,4.28,4.35,4.38,1687600,7300227.0
sh600002,sh600002,2000-01-04,4.38,4.44,4.32,4.43,4.35,962992,4234402.0
sh600002,sh600002,2000-01-05,4.43,4.7,4.42,4.53,4.43,5197829,23791280.0
sh600002,sh600002,2000-01-06,4.5,4.95,4.5,4.89,4.53,8809115,41924737.0
sh600002,sh600002,2000-01-07,4.9,4.98,4.8,4.92,4.89,8806140,43125916.0
sh600002,sh600002,2000-01-10,4.98,5.0,4.78,4.88,4.92,4347635,21131306.0
sh600002,sh600002,2000-01-11,4.88,4.88,4.6,4.63,4.88,3348007,15754138.0
sh600002,sh600002,2000-01-12,4.65,4.65,4.46,4.49,4.63,2149841,9742783.0
sh600002,sh600002,2000-01-13,4.51,4.55,4.44,4.48,4.49,1135148,5088417.0
sh600002,sh600002,2000-01-14,4.5,4.51,4.42,4.44,4.48,878442,3919503.0
sh600002,sh600002,2000-01-17,4.42,4.46,4.4,4.45,4.44,825005,3653958.0
sh600002,sh600002,2000-01-18,4.47,4.74,4.46,4.52,4.45,2119588,9721577.0
sh600002,sh600002,2000-01-19,4.52,4.58,4.5,4.55,4.52,748330,3392313.0
sh600002,sh600002,2000-01-20,4.55,4.58,4.49,4.52,4.55,1418450,6409856.0
sh600002,sh600002,2000-01-21,4.53,4.63,4.46,4.48,4.52,1752135,7902844.0
sh600002,sh600002,2000-01-24,4.48,4.48,4.38,4.42,4.48,1815276,8002908.0
sh600002,sh600002,2000-01-25,4.42,4.58,4.4,4.49,4.42,1931325,8609055.0
sh600002,sh600002,2000-01-26,4.52,4.55,4.45,4.49,4.49,1152962,5186981.0
sh600002,sh600002,2000-01-27,4.51,4.52,4.39,4.4,4.49,3179000,14057558.0
sh600002,sh600002,2000-01-28,4.42,4.51,4.37,4.47,4.4,3751400,16549810.0
sh600002,sh600002,2000-02-14,4.58,4.85,4.51,4.82,4.47,6200746,29002281.0
sh600002,sh600002,2000-02-15,4.88,4.89,4.56,4.61,4.82,7169950,33602424.0
sh600002,sh600002,2000-02-16,4.59,4.6,4.44,4.52,4.61,5408562,24288621.0
sh600002,sh600002,2000-02-17,4.52,4.8,4.5,4.69,4.52,9538786,44011929.0
sh600002,sh600002,2000-02-18,4.7,4.75,4.45,4.51,4.69,4093997,18533388.0
sh600002,sh600002,2000-02-21,4.51,4.6,4.49,4.57,4.51,4536120,20533546.0
sh600002,sh600002,2000-02-22,4.6,4.65,4.47,4.5,4.57,3941909,17911808.0
sh600002,sh600002,2000-02-23,4.48,4.59,4.45,4.46,4.5,2289816,10255331.0
sh600002,sh600002,2000-02-24,4.46,4.54,4.45,4.48,4.46,2359643,10573219.0
sh600002,sh600002,2000-02-25,4.5,4.72,4.46,4.6,4.48,7279204,33458260.0
sh600002,sh600002,2000-02-28,5.06,5.06,4.72,5.06,4.6,7978522,40150171.0
sh600002,sh600002,2000-02-29,5.5,5.5,5.01,5.07,5.06,30099084,156858141.0
sh600002,sh600002,2000-03-01,5.05,5.09,4.87,4.88,5.07,8393049,41408331.0
sh600002,sh600002,2000-03-02,4.87,4.88,4.73,4.78,4.88,5794130,27721658.0
sh600002,sh600002,2000-03-03,4.82,5.0,4.82,4.91,4.78,6300350,30911190.0
sh600002,sh600002,2000-03-06,5.05,5.1,4.79,4.8,4.91,7059203,35124699.0
sh600002,sh600002,2000-03-07,4.78,5.04,4.76,4.96,4.8,5167956,25223202.0
sh600002,sh600002,2000-03-08,5.0,5.02,4.84,4.89,4.96,2880067,14125677.0
sh600002,sh600002,2000-03-09,4.89,4.93,4.8,4.83,4.89,2931404,14156280.0
sh600002,sh600002,2000-03-10,4.82,4.82,4.7,4.71,4.83,3006500,14309742.0
sh600002,sh600002,2000-03-13,4.72,4.79,4.72,4.75,4.71,1796744,8545836.0
sh600002,sh600002,2000-03-14,4.75,4.77,4.52,4.65,4.75,3504800,16254929.0
sh600002,sh600002,2000-03-15,4.65,4.73,4.6,4.7,4.65,2458373,11466972.0
sh600002,sh600002,2000-03-16,4.68,4.69,4.56,4.58,4.7,2790212,12880597.0
sh600002,sh600002,2000-03-17,4.58,4.65,4.56,4.62,4.58,1888072,8673726.0
sh600002,sh600002,2000-03-20,4.59,4.79,4.57,4.71,4.62,2854669,13467155.0
sh600002,sh600002,2000-03-21,4.76,4.85,4.69,4.7,4.71,3394197,16066035.0
sh600002,sh600002,2000-03-22,4.72,4.8,4.67,4.72,4.7,2647932,12443085.0
sh600002,sh600002,2000-03-23,4.72,4.75,4.69,4.74,4.72,2721165,12845841.0
sh600002,sh600002,2000-03-24,4.8,4.93,4.76,4.76,4.74,5925810,28600214.0
sh600002,sh600002,2000-03-27,4.88,5.05,4.88,5.0,4.76,9582066,47568597.0
sh600002,sh600002,2000-03-28,5.05,5.1,4.98,5.02,5.0,7836612,39420328.0
sh600002,sh600002,2000-03-29,5.08,5.13,4.98,5.04,5.02,7210261,36283424.0
sh600002,sh600002,2000-03-30,5.06,5.1,5.01,5.05,5.04,4487204,22647921.0
sh600002,sh600002,2000-03-31,5.05,5.08,5.0,5.0,5.05,4582595,22992828.0
sh600002,sh600002,2000-04-03,5.01,5.06,5.0,5.01,5.0,3703697,18607440.0
sh600002,sh600002,2000-04-04,5.0,5.01,4.84,4.85,5.01,3374690,16486238.0
sh600002,sh600002,2000-04-05,4.85,4.89,4.8,4.88,4.85,2249113,10899371.0
sh600002,sh600002,2000-04-06,4.88,4.97,4.88,4.93,4.88,2557451,12600464.0
sh600002,sh600002,2000-04-07,4.95,5.18,4.95,5.13,4.93,12393106,63373542.0
sh600002,sh600002,2000-04-10,5.13,5.3,5.1,5.29,5.13,13933424,72883519.0
sh600002,sh600002,2000-04-11,5.29,5.3,5.09,5.09,5.29,5793876,29980543.0
sh600002,sh600002,2000-04-12,5.09,5.22,5.06,5.18,5.09,4706114,24167627.0
sh600002,sh600002,2000-04-13,5.2,5.46,5.2,5.41,5.18,20119645,107930437.0
sh600002,sh600002,2000-04-14,5.44,5.52,5.29,5.34,5.41,12487312,67414940.0
sh600002,sh600002,2000-04-17,5.34,5.37,5.08,5.14,5.34,8574484,44504519.0
sh600002,sh600002,2000-04-18,5.12,5.22,5.05,5.2,5.14,4458298,22895426.0
sh600002,sh600002,2000-04-19,5.22,5.24,5.11,5.16,5.2,2623014,13513936.0
sh600002,sh600002,2000-04-20,5.17,5.26,5.15,5.16,5.16,3446097,17876190.0
sh600002,sh600002,2000-04-21,5.18,5.22,5.09,5.09,5.16,4389852,22535525.0
sh600002,sh600002,2000-04-24,5.1,5.23,5.1,5.14,5.09,3512127,18076582.0
sh600002,sh600002,2000-04-25,5.15,5.21,5.11,5.19,5.14,3006801,15505245.0
sh600002,sh600002,2000-04-26,5.2,5.23,5.16,5.18,5.19,2807207,14548285.0
sh600002,sh600002,2000-04-27,5.18,5.25,5.1,5.11,5.18,4356460,22591687.0
sh600002,sh600002,2000-05-08,5.15,5.2,5.1,5.14,5.11,2317139,11885399.0
sh600002,sh600002,2000-05-09,5.13,5.15,5.01,5.03,5.14,2560100,12940846.0
sh600002,sh600002,2000-05-10,5.02,5.02,4.82,4.82,5.03,2917800,14251690.0
sh600002,sh600002,2000-05-11,4.82,4.85,4.76,4.77,4.82,1947300,9336894.0
sh600002,sh600002,2000-05-12,4.78,4.83,4.72,4.75,4.77,2017627,9635462.0
sh600002,sh600002,2000-05-15,4.75,4.79,4.65,4.67,4.75,1395890,6538622.0
sh600002,sh600002,2000-05-16,4.68,4.74,4.68,4.73,4.67,1204696,5669502.0
sh600002,sh600002,2000-05-17,4.75,4.77,4.7,4.71,4.73,976550,4621411.0
sh600002,sh600002,2000-05-18,4.72,4.89,4.72,4.87,4.71,2249098,10881155.0
sh600002,sh600002,2000-05-19,4.89,4.89,4.8,4.88,4.87,1996266,9688046.0
sh600002,sh600002,2000-05-22,4.9,4.99,4.88,4.93,4.88,2979757,14671858.0
sh600002,sh600002,2000-05-23,4.94,5.07,4.93,5.04,4.93,3751234,18817951.0
sh600002,sh600002,2000-05-24,5.04,5.08,4.97,5.02,5.04,3365700,16963949.0
sh600002,sh600002,2000-05-25,5.03,5.1,5.02,5.08,5.02,3653871,18470815.0
sh600002,sh600002,2000-05-26,5.09,5.28,5.06,5.16,5.08,6686574,34583160.0
sh600002,sh600002,2000-05-29,5.16,5.55,5.15,5.39,5.16,16878383,90527355.0
sh600002,sh600002,2000-05-30,5.41,5.5,5.19,5.23,5.39,13303027,71460856.0
sh600002,sh600002,2000-05-31,5.2,5.35,5.15,5.32,5.23,6224815,32792394.0
sh600002,sh600002,2000-06-01,5.36,5.45,5.33,5.4,5.32,8072982,43516460.0
sh600002,sh600002,2000-06-02,5.45,5.68,5.43,5.61,5.4,24457999,135971929.0
sh600002,sh600002,2000-06-05,5.65,5.86,5.3,5.56,5.61,30070796,171139334.0
sh600002,sh600002,2000-06-06,5.55,5.6,5.35,5.56,5.56,11193400,61076044.0
sh600002,sh600002,2000-06-07,5.6,5.68,5.39,5.45,5.56,6568929,36117104.0
sh600002,sh600002,2000-06-08,5.45,5.46,5.3,5.35,5.45,9007929,48364387.0
sh600002,sh600002,2000-06-09,5.35,5.5,5.28,5.4,5.35,8364644,45078871.0
sh600002,sh600002,2000-06-12,5.38,5.49,5.22,5.45,5.4,5514961,29547340.0
sh600002,sh600002,2000-06-13,5.49,5.5,5.39,5.47,5.45,4141763,22558085.0
sh600002,sh600002,2000-06-14,5.47,5.65,5.47,5.55,5.47,12908218,72071319.0
sh600002,sh600002,2000-06-15,5.55,5.6,5.5,5.53,5.55,5314855,29459498.0
sh600002,sh600002,2000-06-16,5.55,5.57,5.35,5.38,5.53,6326705,34368194.0
sh600002,sh600002,2000-06-19,5.36,5.4,5.31,5.35,5.38,3147100,16915369.0
sh600002,sh600002,2000-06-20,5.35,5.42,5.28,5.41,5.35,3264193,17369459.0
sh600002,sh600002,2000-06-21,5.41,5.46,5.35,5.39,5.41,2253510,12187023.0
sh600002,sh600002,2000-06-22,5.4,5.6,5.39,5.56,5.39,7615542,41936537.0
sh600002,sh600002,2000-06-23,5.57,5.68,5.52,5.6,5.56,12576727,70625355.0
sh600002,sh600002,2000-06-26,5.65,5.75,5.6,5.75,5.6,10847171,61523263.0
sh600002,sh600002,2000-06-27,5.78,6.27,5.75,6.11,5.75,56670278,342432488.0
sh600002,sh600002,2000-06-28,6.11,6.14,5.85,5.96,6.11,29735384,179102934.0
sh600002,sh600002,2000-06-29,5.9,6.02,5.8,6.0,5.96,14355771,84566034.0
sh600002,sh600002,2000-06-30,6.0,6.05,5.81,5.91,6.0,8216661,48664336.0
sh600002,sh600002,2000-07-03,5.81,5.85,5.61,5.65,5.91,10091812,57691327.0
sh600002,sh600002,2000-07-04,5.61,5.78,5.6,5.76,5.65,4602280,26285250.0
sh600002,sh600002,2000-07-05,5.76,5.88,5.73,5.79,5.76,4485455,26065061.0
sh600002,sh600002,2000-07-06,5.76,5.79,5.68,5.71,5.79,3102400,17745678.0
sh600002,sh600002,2000-07-07,5.71,6.28,5.7,6.28,5.71,56933029,355096938.0
sh600002,sh600002,2000-07-10,6.55,6.58,6.39,6.44,6.28,73496836,476758397.0
sh600002,sh600002,2000-07-11,6.5,7.08,6.5,6.84,6.44,60075357,408925189.0
sh600002,sh600002,2000-07-12,6.85,7.0,6.7,6.91,6.84,29381675,201593974.0
sh600002,sh600002,2000-07-13,6.91,6.96,6.66,6.68,6.91,23316441,157794457.0
sh600002,sh600002,2000-07-14,6.68,7.24,6.5,7.03,6.68,38651907,268821559.0
sh600002,sh600002,2000-07-17,7.03,7.17,6.83,6.89,7.03,23267742,162957124.0
sh600002,sh600002,2000-07-18,6.84,6.88,6.71,6.8,6.89,11318512,76813654.0
sh600002,sh600002,2000-07-19,6.8,6.9,6.72,6.76,6.8,6853147,46573245.0
sh600002,sh600002,2000-07-20,6.76,6.9,6.75,6.8,6.76,7494197,51036091.0
sh600002,sh600002,2000-07-21,6.8,6.84,6.7,6.74,6.8,5672769,38174029.0
sh600002,sh600002,2000-07-24,6.74,6.75,6.56,6.62,6.74,7733740,51122617.0
sh600002,sh600002,2000-07-25,6.61,6.76,6.52,6.65,6.62,4851217,32270804.0
sh600002,sh600002,2000-07-26,6.65,6.78,6.65,6.74,6.65,5128539,34413742.0
sh600002,sh600002,2000-07-27,6.74,6.94,6.67,6.7,6.74,7542111,51215662.0
sh600002,sh600002,2000-07-28,6.69,6.7,6.6,6.63,6.7,5184118,34384404.0
sh600002,sh600002,2000-07-31,6.62,6.62,6.52,6.55,6.63,7037865,46135996.0
sh600002,sh600002,2000-08-01,6.56,6.72,6.56,6.65,6.55,3999854,26586790.0
sh600002,sh600002,2000-08-02,6.65,6.8,6.65,6.78,6.65,6260222,42206523.0
sh600002,sh600002,2000-08-03,6.78,6.88,6.68,6.79,6.78,8699638,59050285.0
sh600002,sh600002,2000-08-04,6.8,6.84,6.6,6.63,6.79,6137556,40998697.0
sh600002,sh600002,2000-08-07,6.6,6.66,6.52,6.65,6.63,4069232,26814348.0
sh600002,sh600002,2000-08-08,6.65,6.72,6.57,6.61,6.65,4674646,30884526.0
sh600002,sh600002,2000-08-09,6.59,6.61,6.55,6.57,6.61,5138771,33738142.0
sh600002,sh600002,2000-08-10,6.57,6.6,6.38,6.4,6.57,12135168,78393353.0
sh600002,sh600002,2000-08-11,6.4,6.48,6.3,6.38,6.4,7346367,46800926.0
sh600002,sh600002,2000-08-14,6.36,6.55,6.3,6.49,6.38,7041421,44943042.0
sh600002,sh600002,2000-08-15,6.5,6.52,6.35,6.38,6.49,3066489,19634408.0
sh600002,sh600002,2000-08-16,6.39,6.44,6.35,6.4,6.38,3010773,19223084.0
sh600002,sh600002,2000-08-17,6.42,6.55,6.42,6.5,6.4,4833787,31379427.0
sh600002,sh600002,2000-08-18,6.52,6.52,5.99,6.38,6.5,2872852,18376251.0
sh600002,sh600002,2000-08-21,6.38,6.54,6.38,6.49,6.38,5147213,33198211.0
sh600002,sh600002,2000-08-22,6.5,6.55,6.33,6.35,6.49,4406543,28592645.0
sh600002,sh600002,2000-08-23,6.28,6.4,5.96,6.22,6.35,10118976,62493022.0
sh600002,sh600002,2000-08-24,6.22,6.28,6.15,6.2,6.22,4763811,29554092.0
sh600002,sh600002,2000-08-25,6.21,6.25,6.15,6.19,6.2,3108693,19248121.0
sh600002,sh600002,2000-08-28,6.2,6.2,6.1,6.19,6.19,5127481,31402186.0
sh600002,sh600002,2000-08-29,6.19,6.28,6.13,6.24,6.19,2856963,17786176.0
sh600002,sh600002,2000-08-30,6.25,6.28,6.12,6.13,6.24,2986490,18460813.0
sh600002,sh600002,2000-08-31,6.1,6.1,5.9,5.92,6.13,5860176,35243692.0
sh600002,sh600002,2000-09-01,5.85,5.94,5.78,5.78,5.92,4472468,26117099.0
sh600002,sh600002,2000-09-04,5.75,5.78,5.61,5.69,5.78,3664443,20768273.0
sh600002,sh600002,2000-09-05,5.7,5.79,5.59,5.61,5.69,2853993,16347706.0
sh600002,sh600002,2000-09-06,5.58,5.61,5.34,5.37,5.61,3520743,19327925.0
sh600002,sh600002,2000-09-07,5.37,5.53,5.36,5.5,5.37,2579008,14122219.0
sh600002,sh600002,2000-09-08,5.52,5.57,5.5,5.54,5.5,2055108,11349679.0
