,date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST,5_day_mean_growth,5_day_max_growth,5_day_min_growth,5_day_price_variance,5-Day Price 4th Derivative,5-Day Price x Volume,3-Day Avg Close,10-Day Avg Close,15-Day Avg Close,30-Day Avg Close,60-Day Avg Close,Signal3,Signal5,Signal10,Signal20,Signal30,minus 10-3 Day Avg Close,minus 15-3 Day Avg Close,minus 30-10 Day Avg Close,minus 30-3 Day Avg Close,minus 60-15 Day Avg Close,3-Day Avg volume,10-Day Avg volume,15-Day Avg volume,div 10-3 Day Avg volume,div 15-3 Day Avg Close,div 15-10 Day Avg Close,div 15-3 Day Avg volume,div 15-10 Day Avg volume
145,2010-08-09,sh.000300,2894.1030,2922.6240,2888.0450,2918.241,2897.6590,7472639100,83431980844.0000,0.006315,0.710299,1,,,,,0,0.0020941304646346693,0.016881003720659926,-0.017586274862671503,0.00023368141487420792,-19.615999999999985,21806961799823.1,2888.9096666666687,2873.2679000000076,2840.4622666666683,2719.0930999999996,2744.9374333333326,-3.490287471117019,0.13165465086674125,-0.7555578857263666,1.9480570658831864,-2.3443231727605776,-15.64176666666117,-48.44740000000047,-154.17480000000796,-169.81656666666913,-95.52483333333566,7226628900.0,7299354080.0,7019894946.666667,1.0100635000089737,0.9713927536346396,0.9617145393591685,0.9713927536346396,0.9617145393591685
146,2010-08-10,sh.000300,2920.4040,2925.2960,2832.0780,2832.638,2918.2410,7843503400,84283699448.0000,0.006628,-2.933378,1,,,,,0,0.000138524759463432,0.016426800765672045,-0.017586274862671503,0.00018051014899188192,52.26999999999998,22217805783969.2,2882.846000000002,2876.9593000000073,2846.537933333335,2727.113733333333,2744.032883333333,0.8087514182892451,3.871055885008965,2.79559195350766,5.31200951198142,0.8768504835422032,-5.886699999994562,-36.308066666666946,-149.84556666667413,-155.7322666666687,-102.50505000000203,7602544000.0,7585705580.0,7055272873.333333,0.9977851598096638,0.9280147373475686,0.9300747041824069,0.9280147373475686,0.9300747041824069
147,2010-08-11,sh.000300,2823.1500,2864.3610,2823.1500,2850.211,2832.6380,5497913300,58786302173.0000,0.004643,0.620376,1,,,,,0,-0.002210973562195595,0.016426800765672045,-0.029333766470966638,0.00031222182821914626,-43.79600000000028,15670212964706.299,2867.030000000002,2875.6080000000075,2853.3963333333354,2736.6850999999997,2743.7360166666667,2.5216378717224903,3.0577034472184796,-0.2521918552696501,4.587590181919876,1.9232962050879816,8.578000000005432,-13.633666666666613,-138.92290000000776,-130.34490000000233,-109.66031666666868,6938018600.0,7335637370.0,6950086480.0,1.0573101331841341,1.00173938420978,0.9474413918582237,1.00173938420978,0.9474413918582237
148,2010-08-12,sh.000300,2822.7910,2860.3690,2810.1020,2816.386,2850.2110,5989322700,65825613506.0000,0.005058,-1.186753,1,,,,,0,-0.001700375942211152,0.016426800765672045,-0.029333766470966638,0.0003210078582242667,-0.6180000000003929,16868244601762.2,2833.078333333335,2869.4490000000073,2855.736333333335,2746.362266666666,2745.430533333333,4.470445457405348,4.93572258916214,1.1968174816946213,3.9083421093557518,2.2909146686569306,36.37066666667215,22.6579999999999,-123.08673333334127,-86.71606666666912,-110.30580000000191,6443579800.0,6974915550.0,6942275953.333333,1.0824597143966463,1.0773942697711811,0.9953204312750902,1.0773942697711811,0.9953204312750902
149,2010-08-13,sh.000300,2818.4100,2856.0430,2799.2210,2855.547,2816.3860,5850772100,62923747790.0000,0.004941,1.390475,1,,,,,0,-0.0022935550358634815,0.016426800765672045,-0.029333766470966638,0.00033344627396325875,-81.27300000000014,16707154717838.7,2840.714666666669,2868.119100000007,2859.901066666668,2757.0769999999998,2746.83385,2.8651253157451113,1.4983469016619253,0.10572405216933141,2.6967512704220966,0.6746518267778423,27.404433333338147,19.18639999999914,-111.0421000000074,-83.63766666666925,-113.06721666666817,5779336033.333333,6934236850.0,6902203660.0,1.1998327852897934,1.1942900741867806,0.9953804303641576,1.1942900741867806,0.9953804303641576
150,2010-08-16,sh.000300,2851.2190,2927.6880,2843.0240,2922.083,2855.5470,8106804300,91427507573.0000,0.006845,2.330058,1,,,,,0,-0.0027979753604374436,0.013904699142802235,-0.029333766470966638,0.00031111115340859874,-62.69399999999996,23688755029356.902,2864.6720000000028,2868.599900000007,2867.3029333333347,2770.7247333333335,2749.4990000000003,1.140008685584903,-0.8860460158044817,-0.24205335714282808,1.3769629404777302,0.461691197683296,3.927900000004229,2.6309333333319955,-97.87516666667352,-93.9472666666693,-117.8039333333345,6648966366.666667,7027484280.0,7085457106.666667,1.0569288356203697,1.065647909152957,1.0082494423831947,1.065647909152957,1.0082494423831947
151,2010-08-17,sh.000300,2927.2580,2949.7300,2917.8340,2942.291,2922.0830,7645291200,86700542871.0000,0.006452,0.691562,1,,,,,0,0.00044155251225410643,0.02330061455826149,-0.029333766470966638,0.00044376987082293774,89.44500000000016,22494671490139.203,2906.640333333336,2876.231900000007,2877.074066666668,2783.3710333333333,2753.1034833333333,-1.4940058614188767,-1.0353836517190156,-1.3289983893503416,0.7721194130696062,3.464715080867256,-30.408433333328958,-29.56626666666807,-92.8608666666737,-123.26930000000266,-123.97058333333462,7200955866.666667,6974529760.0,7263143960.0,0.9685561040979578,1.0086360886644512,1.0413811697607553,1.0086360886644512,1.0413811697607553
152,2010-08-18,sh.000300,2945.9790,2962.7490,2924.6680,2937.362,2942.2910,7074760000,80832368101.0000,0.005968,-0.167521,1,,,,,0,0.007691428736220462,0.02330061455826149,-0.011867542438086076,0.00016690495424343573,92.08000000000038,20781131183120.0,2933.912000000002,2882.324700000007,2881.983266666668,2795.2672,2755.913,-1.4015977601671183,-3.2116913066894694,-1.8152342135562507,-0.8227790786426773,6.65675527905651,-51.58729999999514,-51.928733333334094,-87.05750000000717,-138.6448000000023,-126.07026666666798,7608951833.333333,6968825370.0,7201554933.333333,0.9158719259426688,0.9464582101551394,1.033395809333264,0.9464582101551394,1.033395809333264
153,2010-08-19,sh.000300,2940.7670,2975.1880,2928.0130,2955.395,2937.3620,7692486500,91734587115.0000,0.006489,0.613917,1,,,,,0,0.006115632144335259,0.02330061455826149,-0.011867542438086076,0.00018518129583737988,120.97600000000011,22734336139667.5,2945.016000000002,2892.781300000007,2887.144533333334,2807.916333333333,2757.278433333333,-1.4741853457828735,-3.563043180353223,-1.1505061083205446,-3.3026380568418015,7.353703988806916,-52.23469999999497,-57.87146666666786,-84.86496666667381,-137.09966666666878,-129.8661000000011,7470845900.0,7066498210.0,7074617973.333333,0.9458765854078184,0.9469634453754873,1.001149050504512,0.9469634453754873,1.001149050504512
154,2010-08-20,sh.000300,2943.3340,2951.9560,2892.6400,2898.333,2955.3950,7166330600,82298173112.0000,0.006028,-1.930774,1,,,,,0,0.009716977037543617,0.02330061455826149,-0.001675225190166496,8.812068617137596e-05,99.84799999999996,20770412466889.8,2930.363333333336,2892.848700000007,2889.1103333333344,2816.2906333333326,2758.684933333333,-1.9083383448347702,-1.3720645626296315,0.754640684835036,-1.2753537982005498,11.014745372598668,-37.51463333332913,-41.25300000000152,-76.55806666667422,-114.07270000000335,-130.42540000000145,7311192366.666667,7033982320.0,7135202740.0,0.9620841536148702,0.9759287380442837,1.0143902010831327,0.9759287380442837,1.0143902010831327
155,2010-08-23,sh.000300,2895.7070,2920.5410,2886.6590,2896.192,2898.3330,4891551700,57772779300.0000,0.004115,-0.073874,1,,,,,0,0.0030744890910497035,0.02330061455826149,-0.019307740589667333,0.0002391916827493443,-23.75,14166872901126.4,2916.6400000000017,2890.6438000000066,2887.704800000001,2823.6230999999993,2760.0557333333336,-1.5917107705566536,0.6497497403487135,2.7241978432369174,-1.6008607164165922,11.323420546704082,-25.996199999995042,-28.935200000000805,-67.02070000000731,-93.01690000000235,-127.6490666666673,6583456266.666667,6775873580.0,6983017520.0,1.0292274005536544,1.060691715285843,1.0305708094394523,1.060691715285843,1.0305708094394523
156,2010-08-24,sh.000300,2892.1290,2933.1180,2866.8020,2911.827,2896.1920,6109379600,65036592635.0000,0.005139,0.539847,1,,,,,0,-0.001733373918100023,0.006915614648865143,-0.019307740589667333,0.0001116583151925236,-46.09900000000016,17789456472529.203,2902.1173333333354,2898.5627000000068,2890.7618666666676,2832.8642333333332,2760.9198666666666,-1.8291265243436654,-0.29668658199817927,2.447981971456407,-1.8665600669270568,14.281617692259868,-3.5546333333286384,-11.35546666666778,-65.69846666667354,-69.25310000000218,-129.842000000001,6055753966.666667,6602461200.0,6845320400.0,1.090278970437477,1.1303828454193199,1.0367831317206377,1.1303828454193199,1.0367831317206377
157,2010-08-25,sh.000300,2893.9860,2904.6620,2842.2490,2843.023,2911.8270,6361062100,67048224427.0000,0.005351,-2.362914,1,,,,,0,-0.0020368032363997646,0.006139182027955714,-0.019307740589667333,0.00010555777018640159,-25.534999999999854,18084645854728.3,2883.680666666669,2897.843900000007,2888.5344666666674,2839.178033333333,2760.79855,2.532058305543081,1.442795221846597,4.8520184324924545,2.1809883353036486,16.290300852296998,14.163233333338212,4.8537999999985,-58.66586666667399,-44.50263333333578,-127.73591666666744,5787331133.333333,6688776080.0,6793937613.333333,1.15576177099572,1.1739327605089402,1.0157220890751262,1.1739327605089402,1.0157220890751262
158,2010-08-26,sh.000300,2853.1050,2868.8780,2836.1290,2850.093,2843.0230,4867044200,51862922913.0000,0.004091,0.248681,1,,,,,0,-0.006427588407372698,0.006139182027955714,-0.02362915104503116,0.00019798371346570456,-112.37199999999984,13871528605110.6,2868.3143333333355,2901.2146000000075,2888.485400000001,2847.2304999999997,2762.0790333333334,1.862921666064941,2.5016727524329974,2.679456424755269,1.081157702573225,18.44083684286794,32.900266666671996,20.17106666666541,-53.98410000000786,-21.08383333333586,-126.40636666666751,5779161966.666667,6576548230.0,6670690020.0,1.1379761058666527,1.154265974630151,1.0143147722342485,1.154265974630151,1.0143147722342485
159,2010-08-27,sh.000300,2847.4480,2861.0740,2833.4220,2858.566,2850.0930,4078958200,46699343358.0000,0.003421,0.297285,1,,,,,0,-0.00715806689500118,0.0053984680573664345,-0.02362915104503116,0.00017770231891521196,-48.24000000000024,11659971225941.2,2850.560666666668,2901.5165000000075,2885.879200000001,2855.3117666666667,2763.985766666666,0.8912160852679321,2.156290951477074,2.5882907723662947,0.568326916362963,18.831574992496243,50.95583333333934,35.31853333333311,-46.204733333340755,4.751099999998587,-121.893433333335,5102354833.333333,6399366840.0,6443187933.333333,1.2541987080540493,1.2627871137539142,1.0068477232871578,1.2627871137539142,1.0068477232871578
160,2010-08-30,sh.000300,2874.2470,2921.0850,2872.9180,2915.01,2858.5660,6574988200,77341616491.0000,0.005513,1.974560,1,,,,,0,-0.0027019416878288904,0.0053984680573664345,-0.02362915104503116,0.00014163641020089362,-37.626000000000204,19166156352882.0,2874.5563333333353,2900.809200000008,2885.663800000001,2863.0630333333334,2766.610483333333,0.21897008929642817,2.061056394317684,1.6229446897266127,0.7054521253786384,15.769242644107557,26.252866666672617,11.107466666665914,-37.746166666674526,-11.49330000000191,-119.05331666666825,5173663533.333333,6246185230.0,6383344540.0,1.2073041066077317,1.2338151676994122,1.0219588924998948,1.2338151676994122,1.0219588924998948
161,2010-08-31,sh.000300,2905.1540,2910.0600,2889.8080,2903.188,2915.0100,6576610400,79976347302.0000,0.005514,-0.405557,1,,,,,0,0.0013949113565097314,0.019745564734205967,-0.02362915104503116,0.0002456652112564046,3.1829999999999927,19093136393955.2,2892.254666666669,2896.898900000008,2890.3671333333346,2868.4525333333336,2769.395683333333,0.5861487440703056,2.752835848040157,2.1294177297508776,4.858279932267565,16.377409936938292,4.644233333338889,-1.8875333333344315,-28.446366666674294,-23.802133333335405,-120.97145000000137,5743518933.333333,6139317150.0,6298885006.666667,1.068912146240103,1.0966943923715804,1.0259911408334177,1.0966943923715804,1.0259911408334177
162,2010-09-01,sh.000300,2907.6630,2931.7600,2859.1660,2884.042,2903.1880,7697557800,87931887194.0000,0.006454,-0.659482,1,,,,,0,-0.000495894395230656,0.019745564734205967,-0.02362915104503116,0.0002446160731169807,60.164999999999964,22200079992627.598,2900.7466666666683,2891.566900000008,2892.6225333333346,2873.009433333333,2771.7231999999995,3.156958185768454,3.360734691103673,1.010803587465094,8.628619139388402,20.701466899580527,-9.17976666666027,-8.124133333333702,-18.557466666674827,-27.737233333335098,-120.89933333333511,6949718800.0,6201596930.0,6445527973.333333,0.8923522099915755,0.9274516219754579,1.0393335855404155,0.9274516219754579,1.0393335855404155
163,2010-09-02,sh.000300,2917.7350,2931.5470,2903.0280,2921.393,2884.0420,7070085100,88923142593.0000,0.005928,1.295095,1,,,,,0,0.002910971971268639,0.019745564734205967,-0.006594819212534686,0.00010561998024339754,33.94900000000007,20654497120544.3,2902.874333333335,2888.166700000008,2899.623000000001,2877.679666666666,2775.4844999999996,2.112519609651976,0.17344465465618653,-2.177180543665293,8.603190327354111,18.644906727715163,-14.707633333327067,-3.2513333333340597,-10.48703333334197,-25.194666666669036,-124.13850000000139,7114751100.0,6139356790.0,6517578800.0,0.8629053502658722,0.9160656090976956,1.0616061295893506,0.9160656090976956,1.0616061295893506
164,2010-09-03,sh.000300,2926.9390,2929.5480,2891.8780,2920.205,2921.3930,7264102700,87724829649.0000,0.006090,-0.040665,1,,,,,0,0.005003798246185287,0.019745564734205967,-0.006594819212534686,0.0001253002392451389,62.827000000000226,21212669025053.5,2908.5466666666684,2890.353900000008,2903.9335333333347,2881.9172999999996,2779.1656499999995,2.0807443313055134,0.4228812703217809,-2.0147900575473225,10.18325768225177,16.562775558565235,-18.192766666660646,-4.613133333333735,-8.436600000008184,-26.62936666666883,-124.76788333333525,7343915200.0,6149134000.0,6611800840.0,0.8373100495495918,0.9003100743864798,1.075240975395885,0.9003100743864798,1.075240975395885
165,2010-09-06,sh.000300,2935.8900,2980.4240,2935.8900,2975.09,2920.2050,9385568100,110466116424.0000,0.007867,1.879492,1,,,,,0,0.004327890093306608,0.019745564734205967,-0.006594819212534686,0.0001310162746990275,5.194999999999709,27922909798629.0,2938.896000000002,2898.2437000000077,2907.467333333335,2887.3851333333328,2782.3815999999993,-1.634572399490439,-0.42926432477673565,-4.210360022722007,8.371175325788453,14.20467952230016,-40.652299999994284,-31.42866666666714,-10.85856666667496,-51.510866666669244,-125.08573333333561,7906585300.0,6598535640.0,6697051760.0,0.8345619998559934,0.8470220083504316,1.014929997407728,0.8470220083504316,1.014929997407728
166,2010-09-07,sh.000300,2979.2980,2991.4350,2959.9020,2983.108,2975.0900,7351936100,85488193860.0000,0.006163,0.269498,1,,,,,0,0.004137759820626985,0.018794913370807853,-0.006594819212534686,0.00012386860559307388,71.90200000000004,21931619395398.8,2959.4676666666687,2905.3718000000076,2910.1884666666683,2893.631266666666,2786.2663499999994,-1.6946754861037576,-0.606716216777943,-4.211446585239289,11.550872445784725,13.3040774923335,-54.095866666661095,-49.2792000000004,-11.740533333341773,-65.83640000000287,-123.9221166666689,8000535633.333333,6722791290.0,6677494753.333333,0.8402926501558527,0.834630962146122,0.9932622426143075,0.834630962146122,0.9932622426143075
167,2010-09-08,sh.000300,2970.0020,2982.7200,2953.8390,2980.967,2983.1080,7287200200,92660879129.0000,0.006108,-0.071766,1,,,,,0,0.005487880864826411,0.018794913370807853,-0.006594819212534686,0.0001053278036165932,99.06600000000026,21722903318593.402,2979.7216666666686,2919.166200000008,2913.095466666668,2897.539366666666,2789.9680333333326,-0.6255688170986173,-2.2735239940596506,-2.547428401589152,10.908976852142265,16.505650683150797,-60.55546666666078,-66.62620000000061,-21.626833333341892,-82.18230000000267,-123.12743333333538,8008234800.0,6815405100.0,6691657433.333333,0.8510496095843744,0.8355970573356981,0.9818429477263696,0.8355970573356981,0.9818429477263696
168,2010-09-09,sh.000300,2986.8670,2986.8670,2922.2000,2926.46,2980.9670,8139555400,103248280132.0000,0.006823,-1.828503,1,,,,,0,0.0066633031392774765,0.018794913370807853,-0.000717707840279358,7.673020421686718e-05,59.57400000000007,23820083295884.0,2963.511666666669,2926.8029000000074,2911.1664666666684,2899.1555,2793.030149999999,1.3172570272616055,-2.346555223717386,-1.556590556508542,15.350081668637191,18.33857288327877,-36.70876666666163,-52.34520000000066,-27.647400000007565,-64.3561666666692,-118.13631666666925,7592897233.333333,7142656220.0,6721462026.666667,0.9407023433220267,0.8852302118826254,0.9410311541868758,0.8852302118826254,0.9410311541868758
169,2010-09-10,sh.000300,2928.0010,2940.7900,2890.0350,2932.554,2926.4600,6508670400,83743163807.0000,0.005456,0.208238,1,,,,,0,0.0004161177115639569,0.018794913370807853,-0.01828500617417106,0.0001736670469277589,6.255000000000109,19087027416201.6,2946.6603333333355,2934.201700000008,2913.4478666666682,2901.2790999999997,2796.9699499999992,-0.6601753965996918,-2.427406281350657,-1.9690004003336405,15.833468028210214,16.633521496961347,-12.458633333327725,-33.2124666666673,-32.92260000000806,-45.381233333335786,-116.47791666666899,7311808666.666667,7385627440.0,6677618013.333333,1.010095829458703,0.913264872995856,0.9041368614354764,0.913264872995856,0.9041368614354764
170,2010-09-13,sh.000300,2933.5940,2977.0780,2925.4160,2962.319,2932.5540,6727990000,87536178972.0000,0.005640,1.014990,1,,,,,0,0.0009139246539104917,0.018794913370807853,-0.01828500617417106,0.00017388215037152186,-42.53600000000006,19930452608810.0,2940.444333333335,2938.9326000000074,2917.856333333335,2902.780566666667,2799.997549999999,-3.5286544089275917,-3.7973965666763094,-0.9028399709821897,13.920377920136218,17.492579293452195,-1.5117333333278111,-22.588000000000193,-36.15203333334057,-37.66376666666838,-117.85878333333585,7125405266.666667,7400927620.0,6800047233.333333,1.0386676045813497,0.9543383118353436,0.9188101252276986,0.9543383118353436,0.9188101252276986
171,2010-09-14,sh.000300,2971.5470,2984.4660,2954.5070,2965.009,2962.3190,7010590300,87204421695.0000,0.005876,0.090805,1,,,,,0,-0.0008150868756447327,0.010149855723031731,-0.01828500617417106,0.00011153846558979027,-20.789000000000215,20786463334812.7,2953.2940000000017,2945.114700000007,2921.4018000000015,2906.081833333333,2803.019033333332,-3.4954362701765787,-3.626734353926073,2.671964908032325,13.950918867362635,18.74493466967553,-8.179299999994782,-31.89220000000023,-39.032866666673726,-47.21216666666851,-118.38276666666934,6749083566.666667,7444325610.0,6860127946.666667,1.1030128070671836,1.016453253082899,0.9215244343223545,1.016453253082899,0.9215244343223545
172,2010-09-15,sh.000300,2965.5390,2965.5390,2905.6300,2913.194,2965.0090,7161964200,86445964329.0000,0.006002,-1.747548,1,,,,,0,-0.0011724813079418083,0.010149855723031731,-0.01828500617417106,0.00010904086594769087,-15.958000000000084,20864191135654.8,2946.8406666666683,2948.029900000007,2926.0798666666683,2907.307166666667,2805.5973499999986,-2.1751383532988187,-0.28027656242598203,7.541584940790075,19.493621090802744,21.810150645648722,1.1892333333385068,-20.760800000000017,-40.722733333339875,-39.53350000000137,-120.48251666666965,6966848166.666667,7390766250.0,6913521420.0,1.0608479003980016,0.9923456424783574,0.9354268808054916,0.9923456424783574,0.9354268808054916
173,2010-09-16,sh.000300,2908.3220,2917.8490,2834.0330,2857.789,2913.1940,7407428400,84198375910.0000,0.006204,-1.901865,1,,,,,0,-0.004524038742958103,0.010149855723031731,-0.01828500617417106,0.00016139505365677528,-13.266000000000076,21168867399807.6,2911.997333333335,2941.669500000007,2926.5929333333347,2907.5391666666674,2807.2688666666654,-0.010952523086907459,0.8089470566231425,11.020302758531155,21.285511281623645,23.31050332967199,29.67216666667173,14.59559999999965,-34.13033333333942,-4.458166666667694,-119.3240666666693,7193327633.333333,7424500580.0,7082880366.666667,1.0321371357527813,0.9846458729121608,0.9539874487647582,0.9846458729121608,0.9539874487647582
174,2010-09-17,sh.000300,2864.7170,2877.0830,2847.6810,2861.369,2857.7890,5193886700,62466326737.0000,0.004350,0.125266,1,,,,,0,-0.0046707663363447114,0.010149855723031731,-0.019018644141104102,0.00016655048267471385,-74.76499999999987,14861626392892.3,2877.450666666669,2935.785900000007,2926.7798000000016,2906.3295000000007,2809.3535666666653,1.5258430492536912,0.46981008041953887,12.448866259472304,18.95956096539802,22.288002700805094,58.33523333333824,49.32913333333272,-29.456400000006397,28.87883333333184,-117.42623333333631,6587759766.666667,7217478980.0,7157208933.333333,1.0955892800644678,1.0864404876370897,0.9916494323248217,1.0864404876370897,0.9916494323248217
175,2010-09-20,sh.000300,2865.0400,2872.2190,2829.7570,2849.828,2861.3690,5028310400,57582985440.0000,0.004203,-0.403339,1,,,,,0,-0.004836698875427659,0.010149855723031731,-0.019018644141104102,0.0001638867341679568,-100.94999999999982,14329819770611.2,2856.3286666666686,2923.259700000007,2922.434333333335,2904.0490666666674,2811.571083333332,1.0905570441444248,3.0088131634610966,13.134547067401957,19.22445845854557,23.16445062649395,66.93103333333829,66.10566666666637,-19.2106333333395,47.72039999999879,-110.86325000000306,5876541833.333333,6781753210.0,7054097080.0,1.1540381064816154,1.2003823473164532,1.0401583280262126,1.2003823473164532,1.0401583280262126
176,2010-09-21,sh.000300,2859.4300,2869.3800,2844.1250,2857.476,2849.8280,3575188100,44742025248.0000,0.002988,0.268374,1,,,,,0,-0.007673346824039373,0.001252716698118661,-0.019018644141104102,9.78406436935788e-05,-115.18100000000004,10216014191235.6,2856.2243333333354,2910.696500000007,2919.386866666668,2904.8770000000004,2815.995366666665,0.6066892600322727,6.5357329335399506,16.45532630895237,18.28561289753615,15.200722595745333,54.472166666671455,63.1625333333327,-5.819500000006428,48.65266666666503,-103.3915000000029,4599128400.0,6404078410.0,6854002260.0,1.3924547986092322,1.4902828675102875,1.0702558309244687,1.4902828675102875,1.0702558309244687
177,2010-09-27,sh.000300,2869.9280,2905.5260,2864.2090,2905.029,2857.4760,4907182300,62611534184.0000,0.004091,1.664160,1,,,,,0,-0.007318227148912082,0.002683670733812704,-0.019018644141104102,0.00010608977059219016,-55.71799999999985,14255506889786.7,2870.7776666666687,2903.1027000000067,2920.7860000000014,2906.704266666667,2821.6946833333323,1.0514524984087963,7.843845965048886,13.808158197388043,19.551130126411813,14.108774817738482,32.32503333333807,50.00833333333276,3.6015666666603465,35.926599999998416,-99.09131666666917,4503560266.666667,6166076620.0,6667977226.666667,1.3691560132188156,1.4806013091509052,1.0813970759037805,1.4806013091509052,1.0813970759037805
178,2010-09-28,sh.000300,2900.5360,2900.5360,2875.6580,2880.907,2905.0290,5866082600,80859749613.0000,0.004891,-0.830356,1,,,,,0,-0.0004948062281755261,0.01664160958832195,-0.019018644141104102,0.0001656168507562879,47.23999999999978,16899638424918.201,2881.1373333333354,2898.5474000000067,2918.0869333333344,2908.854966666667,2827.6086166666655,5.669256244647953,10.129414104655234,17.17400110451326,20.209746444435716,10.018754510298313,17.410066666671355,36.94959999999901,10.307566666660477,27.717633333331833,-90.47831666666889,4782817666.666667,5938729340.0,6587710393.333333,1.2416800626520503,1.377370172240868,1.1092794461876139,1.377370172240868,1.1092794461876139
179,2010-09-29,sh.000300,2877.2690,2908.7320,2866.8540,2874.812,2880.9070,5678223600,74516021987.0000,0.004730,-0.211564,1,,,,,0,0.0016482162869585926,0.01664160958832195,-0.008303531565433508,8.93370739728944e-05,19.53800000000001,16323825343963.2,2886.9160000000015,2892.7732000000065,2915.060733333334,2909.4971333333337,2833.2870666666654,8.977387043048383,11.923040532737456,18.1600396825949,18.976162615155356,7.969008060353167,5.857200000004923,28.144733333332624,16.723933333327295,22.581133333332218,-81.77366666666876,5483829500.0,5855684660.0,6481985120.0,1.0678093948763359,1.1820179894360319,1.1069559746408886,1.1820179894360319,1.1069559746408886
180,2010-09-30,sh.000300,2859.0600,2935.5950,2857.4180,2935.574,2874.8120,6300024700,80709727516.0000,0.005247,2.113598,1,,,,,0,0.0009745423152109911,0.01664160958832195,-0.008303531565433508,9.227235152104117e-05,24.983999999999924,18494188708677.8,2897.0976666666684,2890.098700000007,2912.4263333333347,2909.946833333334,2840.3357833333316,8.078556357291625,9.829968517230354,14.958267105513261,18.563013570770146,7.234973466858607,-6.998966666661545,15.328666666666322,19.84813333332704,12.849166666665496,-72.09055000000308,5948110300.0,5812888130.0,6276282226.666667,0.977266364747809,1.0551724682487256,1.0797183923556202,1.0551724682487256,1.0797183923556202
181,2010-10-08,sh.000300,2965.6520,3055.8360,2963.2370,3044.233,2935.5740,9999472000,134986634589.0000,0.008326,3.701454,1,,,,,0,0.006008417280348288,0.021135990805659643,-0.008303531565433508,0.0001559486498287076,78.09799999999996,30440722644976.0,2951.539666666669,2898.0211000000068,2916.5013333333345,2913.3449000000005,2848.357966666665,5.694176497002695,9.311048135934398,10.985427199560611,15.654682148179837,4.4219020029018745,-53.51856666666208,-35.03833333333432,15.323799999993753,-38.19476666666833,-68.14336666666941,7325906766.666667,6111776300.0,6452784620.0,0.8342689164171408,0.8808171910350501,1.0557952881881492,0.8808171910350501,1.0557952881881492
182,2010-10-11,sh.000300,3069.1880,3154.2040,3069.1880,3132.895,3044.2330,15873490400,212607066630.0000,0.013057,2.912461,1,,,,,0,0.012874596499080893,0.037014566827475726,-0.008303531565433508,0.000334599971034046,139.20400000000018,49729978706708.0,3037.5673333333357,2919.9912000000068,2926.629866666668,2919.8626666666673,2857.5649333333317,2.912481905713402,5.530507725282841,11.113873908956418,13.267951846455109,1.246323288843061,-117.57613333332893,-110.93746666666766,-0.1285333333394192,-117.70466666666834,-69.06493333333628,10724329033.333334,6982928920.0,7025203966.666667,0.6511296789100444,0.655071654816907,1.0060540565643716,0.655071654816907,1.0060540565643716
183,2010-10-12,sh.000300,3121.6360,3173.8490,3106.2240,3172.726,3132.8950,12736170500,178245219770.0000,0.010476,1.271382,1,,,,,0,0.015371190085584541,0.037014566827475726,-0.008303531565433508,0.0003892766205120881,251.98799999999983,40408379285783.0,3116.618000000002,2951.4849000000067,2943.0476000000012,2927.1070333333337,2867.5116833333313,4.884033477835775,6.396644399800041,9.246244396774248,11.070227936481123,-2.0660466740588435,-165.13309999999547,-173.57040000000097,-24.37786666667307,-189.51096666666854,-75.53591666666989,12869710966.666666,7515803130.0,7331644973.333333,0.5839916024117703,0.5696821779698658,0.9754972085509287,0.5696821779698658,0.9754972085509287
184,2010-10-13,sh.000300,3176.8860,3221.6460,3165.5780,3217.577,3172.7260,14460777300,195444719896.0000,0.011894,1.413637,1,,,,,0,0.019574656369880004,0.037014566827475726,-0.0021156531606193463,0.00022883252890279617,297.9140000000002,46528664442602.1,3174.399333333336,2987.105700000007,2962.049133333335,2937.7485000000006,2877.0195666666646,2.7530965070921263,5.572578371861797,5.789915827966187,8.749876071341872,-1.2597678315079983,-187.29363333332913,-212.35020000000122,-49.35720000000629,-236.6508333333354,-85.02956666667023,14356812733.333334,8442492190.0,7861785433.333333,0.5880478032842489,0.547599636448556,0.9312161926125907,0.547599636448556,0.9312161926125907
185,2010-10-14,sh.000300,3245.1330,3286.0230,3215.0310,3224.14,3217.5770,17961183800,227654458634.0000,0.014773,0.203973,1,,,,,0,0.022825071803780038,0.037014566827475726,0.012713799856043817,0.00010540223920746375,282.00300000000016,57909371136932.0,3204.8143333333355,3024.5369000000073,2979.503866666668,2948.6801000000005,2886.1515999999983,4.6999820107067345,4.6693071640809665,5.382892802421735,8.865464899166911,-0.02034651100758494,-180.2774333333282,-225.3104666666677,-75.85680000000684,-256.13423333333503,-93.3522666666695,15052710533.333334,9735779530.0,8610665020.0,0.6467791636888715,0.5720341861973758,0.8844350874490273,0.5720341861973758,0.8844350874490273
