candle_begin_time,open,high,low,close,volume,quote_volume,trade_num,taker_buy_base_asset_volume
2017-12-25 08:00:00,13580.0,13970.0,13449.98,13800.0,3260.952383,44799754.78274934,21109,1932.851884
2017-12-25 12:00:00,13808.11,14300.0,13059.0,13473.0,2706.2865970000003,37119359.21833468,24978,1355.8537760000004
2017-12-25 16:00:00,13473.0,13880.0,13400.0,13808.08,2117.742619,28909406.293210015,14467,1325.5579209999999
2017-12-25 20:00:00,13811.64,13885.0,13331.0,13699.34,985.1788389999999,13385380.029681591,12374,462.45709799999975
2017-12-26 00:00:00,13699.34,14400.0,13533.0,14321.99,2286.2023280000003,31563620.053659204,17830,1425.8498590000002
2017-12-26 04:00:00,14300.0,15350.0,14210.79,15063.02,4687.961245000001,69724255.81818628,34323,2673.826587
2017-12-26 08:00:00,15073.16,15200.0,14700.99,14849.98,2933.176879,43798399.38673457,18492,1634.4798810000002
2017-12-26 12:00:00,14844.0,15900.1,14660.0,15649.0,2613.323953,40113767.05224549,25909,1467.3487120000004
2017-12-26 16:00:00,15649.99,15987.0,15432.06,15787.88,1482.3568980000005,23344377.697643258,20759,687.8602730000002
2017-12-26 20:00:00,15787.95,16050.0,15540.01,15689.01,1031.646801,16299311.888100078,15820,546.805986
2017-12-27 00:00:00,15709.98,16015.28,15559.54,15880.56,1381.5233070000004,21829298.55973137,14777,754.4899859999999
2017-12-27 04:00:00,15855.71,16498.05,15855.61,16055.0,2363.341810000001,38408583.49583282,25285,1303.2847780000004
2017-12-27 08:00:00,16073.69,16200.0,15250.59,15570.13,2446.3432620000003,38449222.575616784,22878,1260.0075619999998
2017-12-27 12:00:00,15570.11,15978.0,14876.0,15155.01,3004.8239389999994,46531477.62693623,26617,1534.6626139999996
2017-12-27 16:00:00,15162.25,15310.0,14200.15,14793.25,3609.5076950000016,53422012.31699378,32342,1849.9081970000004
2017-12-27 20:00:00,14793.28,15563.63,14557.25,15459.99,2154.3247100000003,32589337.90692957,20303,1141.0666239999998
2017-12-28 00:00:00,15459.97,15539.99,13417.99,14163.42,5389.540320000001,77656866.89221418,40921,2568.697148
2017-12-28 04:00:00,14163.43,14557.1,13501.05,13984.39,3968.774594,55390839.11844451,31892,2087.4420870000004
2017-12-28 08:00:00,13984.38,14348.22,13150.0,13578.98,3771.2534540000006,51768998.765881315,29398,2066.6761429999997
2017-12-28 12:00:00,13578.98,14305.0,13335.37,14040.0,3106.027669,43077666.63366927,25302,1715.9289990000002
2017-12-28 16:00:00,14045.94,14126.77,13190.0,13736.43,3297.7436870000006,45204428.34338091,30740,1815.4300690000002
2017-12-28 20:00:00,13736.44,14221.99,13600.0,14182.11,2184.51829,30302428.232929796,19779,1177.613245
2017-12-29 00:00:00,14199.14,14880.0,14008.0,14725.0,2737.731759999999,39583979.95037873,23875,1546.1484380000002
2017-12-29 04:00:00,14715.49,14981.0,14319.99,14450.0,3102.4986189999995,45671606.38421633,22568,1775.5759860000003
2017-12-29 08:00:00,14456.65,14748.0,13850.0,14280.01,3204.213719,45689666.48279497,25842,1716.7548720000002
2017-12-29 12:00:00,14290.0,14595.0,13900.0,14557.49,3302.850102999999,47040486.116519466,24188,1942.6132059999995
2017-12-29 16:00:00,14557.52,14797.0,14350.0,14640.7,3121.8950299999988,45500376.220940925,23417,1879.151109
2017-12-29 20:00:00,14640.7,14652.52,14130.0,14378.9,2602.818885,37425514.06322632,22210,1642.4521390000002
2017-12-30 00:00:00,14378.99,14398.85,12900.0,13423.64,4780.090645,65001377.107279986,44545,2516.3127470000004
2017-12-30 04:00:00,13423.64,13705.82,12910.0,13620.0,2072.0611610000005,27644225.36485357,22294,1135.8912659999999
2017-12-30 08:00:00,13620.0,13647.95,12810.0,13150.0,2194.08667,28895637.553210456,25887,1073.6353329999997
2017-12-30 12:00:00,13119.03,13149.89,11821.0,12313.99,5149.126282,63580300.27798239,44770,2364.834431
2017-12-30 16:00:00,12315.0,13099.89,11750.0,13040.0,3413.5222049999998,42176739.02487643,33677,1660.7851160000002
2017-12-30 20:00:00,13043.7,13200.0,12288.0,12440.01,1612.2710759999995,20505674.42428307,19031,779.0589669999998
2017-12-31 00:00:00,12345.1,13411.02,12149.98,12962.06,2701.7140999999992,34930852.41547562,29965,1300.5580969999996
2017-12-31 04:00:00,12988.04,13077.97,12459.0,12797.46,1819.081582,23242467.86441415,20623,1062.9232709999999
2017-12-31 08:00:00,12797.44,13080.0,12425.98,12989.94,1523.8364219999999,19442587.83889727,20150,743.1606790000001
2017-12-31 12:00:00,12956.49,13421.75,12870.01,13212.68,2138.685294,28171990.01367064,26042,1113.791341
2017-12-31 16:00:00,13226.16,14030.0,13192.02,13780.16,2465.2481970000003,33942392.33994261,26726,1286.1364879999999
2017-12-31 20:00:00,13783.09,14050.11,13645.03,13716.36,1120.4241229999998,15552994.89464102,15387,578.9534010000001
2018-01-01 00:00:00,13715.65,13715.65,13155.38,13410.03,1676.2048069999998,22516071.86700722,19438,739.5186660000003
2018-01-01 04:00:00,13434.98,13818.55,13322.15,13570.35,1302.2148359999999,17702535.724588063,18061,588.5162219999997
2018-01-01 08:00:00,13569.98,13735.24,13001.13,13220.56,1319.755931,17651208.196735527,17200,582.6682929999998
2018-01-01 12:00:00,13220.56,13330.0,12750.0,13247.0,1831.9331530000002,23912591.04195568,21357,830.3147469999999
2018-01-01 16:00:00,13247.0,13290.65,12940.0,13240.37,1092.337234,14348870.613774426,13178,557.4537789999999
2018-01-01 20:00:00,13222.03,13599.7,13222.03,13380.0,1387.4698830000004,18668469.99790965,16361,663.4672390000001
2018-01-02 00:00:00,13382.16,13850.0,13231.96,13353.78,2365.5329260000003,32053629.306950647,28312,1101.5509679999996
2018-01-02 04:00:00,13353.78,13480.84,12890.02,13343.0,2980.316053,39346268.5682158,22814,1662.863627
2018-01-02 08:00:00,13343.01,13617.28,13302.59,13490.0,2596.1826740000006,34930623.29101846,18513,1578.4484889999999
2018-01-02 12:00:00,13490.0,13894.86,13450.46,13690.03,3365.879508,45967260.36887162,29401,2040.9920860000002
2018-01-02 16:00:00,13690.02,15473.49,13503.0,14732.75,5090.273482999998,72855897.71757297,49057,2865.715043
2018-01-02 20:00:00,14710.02,15160.31,14544.0,14675.11,3679.907467000001,54563428.18108968,29631,2096.7565259999997
2018-01-03 00:00:00,14690.0,15299.99,14660.0,14818.49,3303.8335899999993,49173973.825482965,27105,1891.8447719999997
2018-01-03 04:00:00,14805.81,15307.56,14795.05,15170.0,3211.702067,48360266.66122554,27848,1929.4836040000002
2018-01-03 08:00:00,15170.0,15172.99,14150.0,14730.05,4202.802942,61658918.83423734,37851,2336.7288130000006
2018-01-03 12:00:00,14764.73,15045.51,14400.04,15033.77,2082.7341250000004,30797789.494852263,26696,1102.909141
2018-01-03 16:00:00,15045.0,15130.0,14671.0,14700.01,1659.697353,24715811.05097705,24082,803.4061790000001
2018-01-03 20:00:00,14700.01,14990.0,14683.0,14919.51,1444.897562,21410108.46941496,19205,930.581057
2018-01-04 00:00:00,14919.51,15280.0,14649.99,15119.97,3062.5356460000007,45796189.918540746,25901,2038.4287310000004
2018-01-04 04:00:00,15119.97,15119.97,14685.0,14748.0,2839.900442000001,42215770.4238611,22843,1641.0842220000002
2018-01-04 08:00:00,14734.07,14800.0,13918.04,14539.97,4339.552050999999,62412829.49242402,33344,2486.380914
2018-01-04 12:00:00,14539.99,14653.4,14181.88,14353.01,3960.8311850000005,57268257.26960831,32978,2253.525956
2018-01-04 16:00:00,14367.99,14988.0,14238.01,14895.19,3636.6161259999994,53122079.99882948,28670,2017.3239620000004
2018-01-04 20:00:00,14905.0,15100.08,14601.0,15059.54,3490.2141239999987,51966456.695044175,26574,2244.0691659999998
2018-01-05 00:00:00,15059.56,15200.0,14642.0,14965.37,3624.9746899999996,54425916.13053777,28051,2174.3377959999993
2018-01-05 04:00:00,14970.0,15083.63,14600.0,14920.14,3434.4987790000005,51210966.01015937,26622,2038.4837150000005
2018-01-05 08:00:00,14916.95,16350.0,14880.0,16090.69,4235.324761999999,66819024.04049975,41596,2387.4042409999997
2018-01-05 12:00:00,16090.7,16267.04,15750.0,16087.72,3780.8010349999995,60557737.55699459,30152,2132.787917
2018-01-05 16:00:00,16094.99,17118.13,16087.73,16593.01,4211.1148280000025,69754690.57560344,37625,2320.289135
2018-01-05 20:00:00,16594.14,17176.24,16353.0,16960.39,3964.777031,66553622.17304262,28923,2293.319489
2018-01-06 00:00:00,16960.39,17099.99,16288.0,16521.59,4247.71364,71300832.3123999,34400,2509.1188200000006
2018-01-06 04:00:00,16521.57,16750.0,16300.0,16518.0,2163.9804319999994,35720794.80839046,20311,1172.689566
2018-01-06 08:00:00,16500.18,16750.01,16340.0,16529.89,2570.004863,42492715.02460472,22659,1541.6016800000004
2018-01-06 12:00:00,16505.16,16639.0,16011.21,16556.22,3636.9538190000003,59537736.08983884,30652,2075.307389
2018-01-06 16:00:00,16550.04,16982.0,16501.75,16770.01,3205.687621,53747378.21619293,26685,1896.2562820000003
2018-01-06 20:00:00,16770.01,17143.13,16612.18,17069.79,2747.117133,46417464.534983575,23535,1812.1903189999994
2018-01-07 00:00:00,17069.79,17099.96,16605.01,16740.68,3154.304603,53152017.66756561,22706,1903.8426169999998
2018-01-07 04:00:00,16727.93,16749.98,16400.0,16746.99,2773.5632480000004,45988400.86976189,21693,1650.9159439999996
2018-01-07 08:00:00,16747.0,16886.75,16560.02,16607.0,1475.7065200000002,24730103.14185079,14827,870.1972240000001
2018-01-07 12:00:00,16611.0,16649.05,16300.0,16439.65,1213.0514650000005,19998964.55639686,16967,566.395544
2018-01-07 16:00:00,16439.64,16474.87,15610.0,16100.9,2778.455183,44506716.349597566,30109,1306.0067939999994
2018-01-07 20:00:00,16100.9,16500.0,15872.07,16150.03,1098.0445390000004,17818503.785510816,13967,481.96238499999987
2018-01-08 00:00:00,16218.85,16322.3,15514.99,15670.37,3174.1441339999997,50445203.93916414,27921,1659.7159130000002
2018-01-08 04:00:00,15632.48,15921.68,15476.0,15865.0,3057.4325669999994,48169601.26488358,24070,1923.531193
2018-01-08 08:00:00,15864.99,15869.97,14551.0,15400.0,4903.911255999999,74266567.64417608,39774,2636.1610500000006
2018-01-08 12:00:00,15414.0,15499.0,12812.0,14299.98,8735.648960999999,124245731.54129587,59527,4106.26865
2018-01-08 16:00:00,14297.9,15247.33,14238.32,15196.55,4144.274703999999,61207329.86799723,32357,2242.3437789999994
2018-01-08 20:00:00,15196.56,15270.99,14392.32,14902.54,2585.1982900000003,38235562.89994578,24993,1188.8238039999999
2018-01-09 00:00:00,14902.54,15500.0,14701.0,15210.0,2267.730932,34341074.96287453,24158,1113.74842
2018-01-09 04:00:00,15186.53,15397.0,14601.0,15062.28,2094.6967640000003,31351055.73406445,21598,1038.300967
2018-01-09 08:00:00,15062.28,15300.0,14170.33,14726.0,2553.3186430000005,37480695.95930596,28515,1158.408512
2018-01-09 12:00:00,14726.0,14829.98,14011.05,14654.96,3506.5376949999986,50635997.86944213,34921,1697.9655099999993
2018-01-09 16:00:00,14655.01,14998.62,14585.01,14717.82,1558.961148,23133245.155523904,19315,851.3410749999998
2018-01-09 20:00:00,14717.82,14861.56,14125.0,14400.0,2333.7590710000004,33688117.77645766,28149,981.468803
2018-01-10 00:00:00,14401.0,14480.0,13750.0,13964.05,2823.255175,39816242.82728479,27865,1317.970622
2018-01-10 04:00:00,13980.0,14349.99,13855.0,13979.0,2736.517887,38607685.28521856,29179,1270.813639
2018-01-10 08:00:00,13978.95,14128.3,13131.31,13919.08,4921.021788999999,67060813.17493566,38528,2388.4794
2018-01-10 12:00:00,13919.09,14490.0,13500.0,14399.95,3221.0496569999996,44789331.89496837,27542,1720.5449170000002
2018-01-10 16:00:00,14399.95,14735.43,14172.95,14349.98,2238.172719,32397512.243227284,22118,1063.823933
2018-01-10 20:00:00,14349.98,14955.66,14240.0,14907.09,1470.9844280000002,21339781.337393302,16244,767.9221640000001
2018-01-11 00:00:00,14940.0,14968.68,12613.0,12920.0,4980.407597,68256381.89783263,34703,2248.878646
2018-01-11 04:00:00,12911.92,13631.98,11400.0,13530.42,12868.425842000002,165873941.4182041,70126,6497.332360999999
2018-01-11 08:00:00,13530.42,13896.7,13041.0,13385.1,3680.2317709999993,49614578.91907467,30936,1797.3281679999998
2018-01-11 12:00:00,13385.1,14400.0,13282.13,13958.08,4441.493462,61633108.380285494,39597,2197.115726
2018-01-11 16:00:00,13950.05,14190.0,13205.58,13430.16,2789.52886,38399667.92412966,26281,1377.465529
2018-01-11 20:00:00,13400.0,13655.92,12511.0,13238.78,4794.636218999998,62809916.15421132,37773,2303.8995499999996
2018-01-12 00:00:00,13238.76,13855.0,12500.0,13850.0,4171.703479,55125602.97206158,28755,2054.8870230000007
2018-01-12 04:00:00,13854.95,13966.63,13354.1,13722.04,2879.468235999999,39480638.077011935,26169,1297.6751829999998
2018-01-12 08:00:00,13722.04,14109.78,13301.99,13900.02,2432.973815,33439906.796703916,20334,1298.0338119999997
2018-01-12 12:00:00,13900.02,14059.48,13358.99,13411.79,2641.693639999999,36339502.853754774,24210,1330.7302470000004
2018-01-12 16:00:00,13411.79,13801.01,13222.0,13717.0,2835.8530769999993,38145439.761810556,21366,1422.411746
2018-01-12 20:00:00,13717.0,13900.0,13510.0,13740.01,1455.4698899999999,19984985.810116302,13618,713.5740640000001
2018-01-13 00:00:00,13749.95,14250.0,13706.15,14066.0,2933.2507370000003,41146996.10198469,23746,1338.3421089999995
2018-01-13 04:00:00,14065.99,14320.0,13948.41,14255.09,2020.9699850000004,28510758.845873427,19396,859.7215730000001
2018-01-13 08:00:00,14250.0,14254.0,13974.94,14178.0,1680.6795319999999,23746012.67269288,18655,806.340362
2018-01-13 12:00:00,14166.0,14580.0,14083.55,14241.26,2567.923612,36805582.06207664,26247,1207.368764
2018-01-13 16:00:00,14257.84,14357.0,13923.18,14089.34,1948.4565339999997,27695774.664347846,21755,928.2584129999999
2018-01-13 20:00:00,14086.64,14348.19,14022.0,14210.0,1070.228128,15181364.20090855,13840,434.14718700000003
2018-01-14 00:00:00,14210.0,14339.5,14088.55,14162.0,1083.6231759999998,15402103.29610436,12723,513.8472489999999
2018-01-14 04:00:00,14165.0,14200.0,13359.07,13590.0,2682.717948,36815507.48439377,26577,1315.0466940000003
2018-01-14 08:00:00,13590.0,13720.0,13120.0,13280.15,2964.083149,39724840.98393837,25073,1458.3031590000003
2018-01-14 12:00:00,13280.16,13426.45,12569.2,12869.89,6253.565164,81257749.94374442,46102,2987.5169889999993
2018-01-14 16:00:00,12869.82,13450.0,12690.01,13109.0,2321.420216,30448265.75736925,22822,1200.1422719999998
2018-01-14 20:00:00,13130.52,13600.8,13100.0,13474.99,1712.4846759999996,22876837.66383092,19067,813.526548
2018-01-15 00:00:00,13477.98,13733.52,13215.56,13368.43,2125.162132,28615038.987374127,22097,988.557516
2018-01-15 04:00:00,13367.0,13736.4,13251.0,13355.0,1952.4002320000006,26436379.16980067,19449,968.5337970000002
2018-01-15 08:00:00,13346.34,13740.27,13147.79,13644.9,3087.358567,41645243.51965672,27878,1743.6590120000005
2018-01-15 12:00:00,13645.0,14249.99,13520.17,13990.01,3698.8773250000004,51777282.574931845,33669,1956.5691570000004
2018-01-15 16:00:00,13990.01,14100.0,13655.21,13760.0,1868.799947,25935187.009201206,21770,803.329616
2018-01-15 20:00:00,13774.97,13841.75,13340.64,13539.93,1919.4965020000002,26205423.27737842,20499,970.4141739999998
2018-01-16 00:00:00,13500.0,13542.93,12501.0,12828.99,7118.016626999999,92271559.65540604,45878,3491.770205
2018-01-16 04:00:00,12829.98,13169.0,12222.0,12347.32,3386.526008,43426175.08267123,24918,1445.938182
2018-01-16 08:00:00,12340.0,12488.0,10620.88,12127.16,17380.261099000007,202053630.96184093,105071,8545.249836
2018-01-16 12:00:00,12140.0,12200.0,11000.0,11964.02,8099.861147,94363282.54845847,60067,4124.198874
2018-01-16 16:00:00,11963.9,11988.47,10575.35,11064.52,8288.472559,92490836.80702417,61725,4054.583684999999
2018-01-16 20:00:00,11082.12,11439.0,9035.0,10900.0,19128.031735,197545343.09400165,120584,8691.660935000004
2018-01-17 00:00:00,10899.99,11488.88,9777.0,10415.99,12871.834966,136885934.20771524,86774,6354.349058999999
2018-01-17 04:00:00,10415.99,11111.0,9950.55,10765.01,8250.154648999996,87422585.04052629,61066,4030.1135350000004
2018-01-17 08:00:00,10777.93,10799.78,9587.99,9808.14,9702.344149,98384289.03605323,68354,4478.815764000001
2018-01-17 12:00:00,9850.76,10333.01,9037.94,9227.47,14020.736525999999,133522798.75623529,92777,6655.219433000001
2018-01-17 16:00:00,9227.46,10600.83,9150.01,10390.0,11753.768672999999,116208029.82326613,87419,5988.704510000001
2018-01-17 20:00:00,10366.0,11680.99,10181.89,10988.79,15732.957683,171730543.26740974,120903,7905.5958359999995
2018-01-18 00:00:00,10972.59,11600.0,10650.0,10955.45,9452.007406,105800696.66386603,75490,4803.975051999999
2018-01-18 04:00:00,10950.01,11325.06,10435.33,10472.97,8196.573674,88533543.36159986,65975,3994.226868999999
2018-01-18 08:00:00,10461.71,11499.0,10440.01,11413.78,6725.663497,74365486.37524329,57106,3428.9057379999995
2018-01-18 12:00:00,11413.78,11878.82,11230.0,11700.0,8457.279403999999,97771051.82813142,72808,4198.721627999999
2018-01-18 16:00:00,11696.99,11700.06,10888.0,11541.94,7545.8987959999995,85145570.69504716,57907,3534.9853510000003
2018-01-18 20:00:00,11535.0,11742.95,10635.3,10961.97,8087.012159999999,89673265.13451682,63826,3853.568207
2018-01-19 00:00:00,10960.0,11435.0,10360.0,10830.52,8231.732797,89451661.01000232,61750,3940.3181369999993
2018-01-19 04:00:00,10830.52,11333.0,10601.0,11069.72,5488.382274999999,60487786.60329644,41705,2846.557214
2018-01-19 08:00:00,11060.0,11596.0,10950.0,11530.22,5898.414912000001,67322926.9939346,45429,2947.730148000001
2018-01-19 12:00:00,11535.18,11795.0,11123.0,11400.0,6420.4887899999985,74050227.72147793,52853,3183.963412
2018-01-19 16:00:00,11383.16,11700.0,11003.0,11160.5,5110.596378999999,57852358.42489205,44985,2319.545747
2018-01-19 20:00:00,11141.1,11487.39,11061.22,11474.98,2979.760267999999,33608538.472975865,26549,1633.3016970000003
2018-01-20 00:00:00,11474.98,11795.0,11412.45,11749.93,3661.42197,42589914.09510639,28403,1976.0829800000001
2018-01-20 04:00:00,11749.91,12869.0,11545.0,12660.98,9899.460966,122980195.47534686,74137,4817.510068000001
2018-01-20 08:00:00,12660.98,12835.0,12300.0,12320.01,4266.527721999999,53678337.93762434,37823,2181.6029320000002
2018-01-20 12:00:00,12320.05,12700.0,12240.24,12539.05,3472.518676,43451311.361661784,34644,1597.2520460000007
2018-01-20 16:00:00,12539.08,13099.0,12535.0,12770.02,4922.859331,63265474.242279716,47758,2457.1583449999994
2018-01-20 20:00:00,12779.53,12929.97,12600.0,12799.94,2546.0691620000002,32595874.668951355,28882,1359.5896339999995
2018-01-21 00:00:00,12799.8,12799.8,12201.0,12400.0,5130.624884999999,63941412.29607173,45058,2362.2472229999994
2018-01-21 04:00:00,12409.96,12410.0,11300.0,11701.14,9978.489418999998,118759813.62478884,82638,4902.15051
2018-01-21 08:00:00,11721.43,12194.18,11515.0,12194.18,6688.411091999999,78934804.72835435,56293,3627.7862470000005
2018-01-21 12:00:00,12194.18,12291.35,11403.0,11412.0,5842.031897000001,69380562.98884307,54822,2757.4691640000005
2018-01-21 16:00:00,11420.99,11548.99,11024.0,11356.99,8398.565957,94505591.97703928,74057,4238.555893
2018-01-21 20:00:00,11356.99,11542.39,10965.0,11530.0,5341.650175999999,59767045.20379512,47339,2686.551024000001
2018-01-22 00:00:00,11530.0,11770.0,11149.0,11502.93,5103.973188000001,58610903.912789926,45304,2504.1948210000005
2018-01-22 04:00:00,11480.56,11765.0,11400.0,11743.97,4492.376023999999,52076116.70514761,40054,2204.818425
2018-01-22 08:00:00,11745.0,11926.35,11231.0,11240.0,4390.403349000001,51229074.05794941,42891,2110.254592
2018-01-22 12:00:00,11240.0,11380.0,10139.97,10330.0,14109.460100000002,150913337.5888996,109483,6616.476634000002
2018-01-22 16:00:00,10330.06,10750.0,10231.0,10540.71,6780.882299999999,71148447.33898745,57033,3464.922071000001
2018-01-22 20:00:00,10507.01,10849.0,9900.24,10760.05,8875.51183,91738634.60492308,68499,4399.909285000001
2018-01-23 00:00:00,10760.05,10998.0,10502.0,10835.0,5031.5354670000015,54136162.110322654,45937,2527.625475
2018-01-23 04:00:00,10830.82,10941.54,10108.4,10250.0,6406.772069,66704053.792669535,55461,3063.5995970000004
2018-01-23 08:00:00,10250.85,10645.06,9905.0,10143.1,5818.293436000001,59811665.62576725,54610,2853.509716999999
2018-01-23 12:00:00,10143.01,10770.54,9987.02,10750.0,6732.222401,69655055.33343627,60175,3705.0409759999993
2018-01-23 16:00:00,10750.0,11399.0,10740.0,10952.98,8641.766165,96060756.15900052,89849,4331.138778
2018-01-23 20:00:00,10952.96,11199.0,10678.0,10799.18,4843.333013999999,53051720.211784534,49254,2266.8792849999995
2018-01-24 00:00:00,10799.14,10894.08,10503.0,10820.32,4205.301336,44902596.009614274,43769,1982.9238470000005
2018-01-24 04:00:00,10820.32,11100.1,10500.0,10956.0,4565.2075380000015,49201157.64405911,47186,2291.68718
2018-01-24 08:00:00,10955.99,11234.0,10729.0,11111.0,4105.795217,45192242.27763715,43288,1863.5060469999996
2018-01-24 12:00:00,11111.0,11570.48,11022.0,11070.09,7581.661757999999,85608246.81492412,79136,3637.479909
2018-01-24 16:00:00,11070.09,11285.99,10862.08,11235.28,3826.5499690000015,42351542.65564321,44477,1865.6045330000002
2018-01-24 20:00:00,11235.28,11390.0,11057.0,11349.99,2874.0719440000007,32214822.02832239,35573,1446.1915720000002
2018-01-25 00:00:00,11349.96,11794.05,11248.48,11688.5,4505.198300000001,51700470.306435324,47536,2263.0839049999986
2018-01-25 04:00:00,11691.28,11691.28,11430.0,11460.0,3712.389547,42929238.41343378,40300,1771.271539
2018-01-25 08:00:00,11465.91,11483.98,11147.07,11215.0,3271.2061060000005,37028594.87375206,36367,1548.7360769999998
2018-01-25 12:00:00,11215.0,11327.73,10959.0,10999.0,3855.514966,43013618.20758493,40442,1756.616352
2018-01-25 16:00:00,10998.99,11303.9,10950.21,11237.57,3193.6235860000006,35503242.33763724,31838,1753.121274
2018-01-25 20:00:00,11230.0,11395.0,11111.0,11175.27,2302.0216780000005,25906200.834808968,24557,1108.557772
2018-01-26 00:00:00,11184.7,11643.0,11160.43,11507.34,3377.241964,38610910.49384986,33840,1898.8003099999999
2018-01-26 04:00:00,11507.36,11555.0,11010.0,11010.0,3269.703914,36879877.32625179,32378,1413.734364
2018-01-26 08:00:00,11010.09,11034.95,10311.15,10513.97,11290.861848000002,119782369.49517722,95400,5249.521462
2018-01-26 12:00:00,10510.0,11147.85,10410.0,11147.85,7721.1210869999995,83212217.10465784,66519,3348.110096000001
2018-01-26 16:00:00,11147.84,11399.0,10868.8,10933.0,5122.93022,57056328.60217055,57300,2328.206196
2018-01-26 20:00:00,10932.99,11168.0,10800.93,11089.0,2275.0129269999998,24940767.151647024,29283,1092.4171249999997
2018-01-27 00:00:00,11089.0,11251.0,10842.69,10985.0,2809.370415000001,31062345.44091807,30724,1249.296975
2018-01-27 04:00:00,10985.0,11400.0,10963.0,11243.68,3227.1646690000007,36220181.16636161,33428,1568.2423270000006
2018-01-27 08:00:00,11243.68,11349.0,10900.0,11020.0,3153.964215,35181176.609029114,34567,1397.8294490000003
2018-01-27 12:00:00,11018.0,11495.0,10968.18,11464.97,3418.74189,38280470.83812683,35988,1855.920542
2018-01-27 16:00:00,11452.62,11625.0,11360.0,11505.17,3423.9977810000005,39301716.50758318,41807,1881.6397900000002
2018-01-27 20:00:00,11505.1,11650.0,11400.0,11491.0,2827.529375,32617308.971463494,30964,1256.0088800000003
2018-01-28 00:00:00,11499.98,11620.0,11408.0,11592.93,2108.3632599999996,24305895.551346865,27107,969.1300460000001
2018-01-28 04:00:00,11592.93,12244.0,11581.85,11969.0,5107.716548000001,61051164.58772001,55220,2331.6617489999994
2018-01-28 08:00:00,11969.0,12067.99,11818.0,12012.62,2844.871366,33959050.26954918,35348,1147.898228
2018-01-28 12:00:00,12001.94,12079.9,11652.0,11791.12,3154.9661530000003,37312751.01935971,39835,1305.713083
2018-01-28 16:00:00,11793.0,11925.0,11750.0,11870.0,1837.8893830000009,21723130.25555678,22076,841.738081
2018-01-28 20:00:00,11870.0,11999.98,11804.8,11879.95,1833.5328139999997,21859591.25992152,26661,746.6458100000001
2018-01-29 00:00:00,11879.95,11975.02,11433.0,11598.98,3934.3393240000005,45697246.883765094,40860,1588.1373569999994
2018-01-29 04:00:00,11598.98,11739.08,11273.0,11318.01,2856.960998,32807306.189008802,32898,1265.1903500000003
2018-01-29 08:00:00,11320.0,11528.0,11139.55,11279.99,2467.4590340000004,27994742.631310295,30397,1044.784018
2018-01-29 12:00:00,11272.01,11445.0,11202.82,11383.91,1923.3135619999996,21774463.08536081,25293,747.6959559999999
2018-01-29 16:00:00,11383.91,11499.0,11270.01,11283.81,1578.5068399999996,17962759.711128317,20363,740.818459
2018-01-29 20:00:00,11280.83,11410.0,11150.0,11251.0,1409.79778,15873636.378230417,19388,629.8707309999999
2018-01-30 00:00:00,11250.11,11308.42,10850.0,10995.06,2809.9584310000005,31007347.339309603,32536,1154.1753410000001
2018-01-30 04:00:00,10993.07,11138.43,10929.06,11118.99,1711.54317,18921672.252852432,22001,835.084656
2018-01-30 08:00:00,11119.0,11210.57,10900.0,11047.34,1938.46676,21381045.197080545,22845,860.252574
2018-01-30 12:00:00,11050.34,11096.0,10206.25,10323.02,6059.050974,64071546.43640432,54317,2696.465204
2018-01-30 16:00:00,10323.25,10600.0,9900.0,10399.99,8297.447264999999,84660617.57586648,78177,3823.883416
2018-01-30 20:00:00,10380.0,10565.84,10095.31,10237.51,4737.906346000002,48936100.7071019,49336,2018.2352280000005
2018-01-31 00:00:00,10230.0,10278.0,9700.0,10060.0,6311.051785999999,63008711.3465535,62524,2953.6877999999997
2018-01-31 04:00:00,10069.96,10347.52,9810.0,10280.0,3055.033732999999,30830144.993024476,38878,1513.489844
2018-01-31 08:00:00,10280.0,10363.0,10060.0,10290.05,2726.3420739999997,27880728.19448024,29591,1454.7485760000002
2018-01-31 12:00:00,10294.97,10425.85,9900.0,10017.47,2775.9132189999996,28163905.650987353,30647,1270.937581
2018-01-31 16:00:00,10017.51,10190.0,9860.0,10114.27,1885.808987,18933916.627292715,24405,954.0348789999998
2018-01-31 20:00:00,10114.36,10298.0,10090.0,10285.1,1261.807006,12826800.30082434,15377,635.6857620000001
2018-02-01 00:00:00,10285.1,10335.0,9959.04,10069.8,2404.8048859999994,24575498.407111745,28470,1013.4893590000001
2018-02-01 04:00:00,10069.77,10275.47,10000.01,10063.75,1881.3796949999999,19103285.528596964,23908,1009.0287199999998
2018-02-01 08:00:00,10063.75,10078.1,9500.0,9591.44,7404.796681000002,71916487.20080338,59520,3264.326624
2018-02-01 12:00:00,9591.45,9665.58,9224.0,9339.87,6612.654639000001,62185130.57945631,59969,3010.5287589999994
2018-02-01 16:00:00,9326.23,9340.0,8900.0,8941.94,7404.965088999999,67400332.01802549,70693,3337.3772620000004
2018-02-01 20:00:00,8937.86,9560.01,8750.99,9224.52,7856.163320999999,72455612.25037722,73460,3795.253124999998
2018-02-02 00:00:00,9224.52,9250.0,8734.0,8883.11,6149.74227,54858649.50255535,60439,2741.000126
2018-02-02 04:00:00,8878.59,8925.0,8505.0,8673.11,6496.550044,56675046.52320044,58055,2739.6953019999996
2018-02-02 08:00:00,8673.11,8691.09,8250.92,8299.75,7575.510323,63867374.601749755,65102,3174.7632479999997
